beat,date,crimes
1114,01/03/2015,18
1614,01/02/2015,14
1631,01/03/2015,20
411,01/03/2015,41
313,01/03/2015,31
915,01/03/2015,35
1624,01/03/2015,22
2534,01/03/2015,40
831,01/03/2015,40
823,01/03/2015,55
232,01/03/2015,26
2033,01/03/2015,15
811,01/02/2015,29
611,01/03/2015,44
835,01/03/2015,44
1914,01/03/2015,26
1931,01/02/2015,24
331,01/03/2015,46
734,01/03/2015,29
912,01/03/2015,43
424,01/03/2015,48
124,01/03/2015,29
1731,01/02/2015,28
815,01/03/2015,42
913,01/03/2015,29
1424,01/03/2015,35
531,01/03/2015,29
1531,01/03/2015,39
111,01/03/2015,51
633,01/03/2015,27
2232,01/03/2015,29
2024,01/03/2015,17
1434,01/03/2015,29
412,01/03/2015,51
824,01/02/2015,34
1234,01/02/2015,24
1224,01/03/2015,20
1222,01/03/2015,27
131,01/03/2015,37
1231,01/03/2015,29
234,01/03/2015,28
431,01/03/2015,40
1733,01/03/2015,26
722,01/03/2015,25
1934,01/03/2015,22
1432,01/03/2015,26
911,01/03/2015,18
622,01/03/2015,34
423,01/03/2015,68
2222,01/03/2015,40
1133,01/03/2015,57
935,01/03/2015,19
225,01/03/2015,23
1732,01/03/2015,38
1213,01/03/2015,26
1814,01/03/2015,28
833,01/03/2015,38
224,01/03/2015,21
2233,01/03/2015,27
1014,01/03/2015,31
2234,01/03/2015,40
724,01/03/2015,38
1115,01/03/2015,35
2011,01/03/2015,33
2032,01/02/2015,15
1031,01/03/2015,36
1933,01/02/2015,23
1011,01/03/2015,44
2522,01/03/2015,30
1422,01/03/2015,26
333,01/03/2015,26
422,01/03/2015,38
413,01/03/2015,38
2422,01/03/2015,37
1612,01/03/2015,9
1233,01/03/2015,32
1124,01/03/2015,22
2512,01/03/2015,37
2521,01/03/2015,23
2424,01/03/2015,26
735,01/03/2015,40
726,01/03/2015,37
1834,01/03/2015,54
421,01/03/2015,75
821,01/03/2015,25
1424,01/02/2015,31
523,01/03/2015,38
133,01/03/2015,28
2532,01/04/2015,37
1634,01/04/2015,17
1924,01/03/2015,38
712,01/04/2015,45
1113,01/04/2015,59
1131,01/04/2015,34
1822,01/03/2015,26
1012,01/04/2015,31
132,01/04/2015,25
1915,01/04/2015,24
634,01/04/2015,30
1032,01/04/2015,20
623,01/04/2015,56
715,01/03/2015,31
1533,01/04/2015,84
414,01/04/2015,63
2514,01/04/2015,24
1023,01/03/2015,23
431,01/04/2015,49
2534,01/04/2015,49
532,01/03/2015,29
1433,01/04/2015,23
1221,01/04/2015,28
114,01/04/2015,27
132,01/02/2015,21
624,01/04/2015,54
924,01/04/2015,31
714,01/04/2015,22
1012,01/03/2015,37
1923,01/04/2015,23
434,01/04/2015,13
2432,01/04/2015,27
2423,01/03/2015,14
711,01/04/2015,41
1834,01/04/2015,69
1922,01/04/2015,22
1633,01/04/2015,31
322,01/04/2015,27
2233,01/04/2015,29
1722,01/04/2015,25
733,01/04/2015,44
735,01/04/2015,44
1522,01/04/2015,50
212,01/04/2015,35
1122,01/04/2015,70
621,01/04/2015,56
814,01/04/2015,18
715,01/04/2015,37
225,01/04/2015,18
2031,01/04/2015,16
2033,01/04/2015,14
822,01/04/2015,40
1024,01/04/2015,33
1935,01/04/2015,23
1832,01/04/2015,19
1912,01/03/2015,20
813,01/04/2015,39
2422,01/04/2015,40
331,01/04/2015,40
1411,01/04/2015,22
423,01/04/2015,76
631,01/04/2015,48
323,01/04/2015,46
2221,01/04/2015,33
512,01/04/2015,39
1135,01/04/2015,57
2232,01/04/2015,39
731,01/04/2015,31
1711,01/04/2015,18
2531,01/04/2015,20
322,01/03/2015,34
1133,01/04/2015,48
834,01/04/2015,44
923,01/04/2015,21
835,01/04/2015,45
1013,01/03/2015,29
925,01/04/2015,30
612,01/04/2015,54
1823,01/04/2015,19
2533,01/04/2015,49
633,01/04/2015,19
1731,01/04/2015,43
424,01/04/2015,40
2531,01/03/2015,32
1651,01/02/2015,24
815,01/04/2015,35
831,01/04/2015,53
1034,01/04/2015,27
914,01/04/2015,23
823,01/04/2015,53
1924,01/04/2015,37
1214,01/04/2015,16
1511,01/04/2015,28
1731,01/03/2015,25
814,01/03/2015,15
1112,01/04/2015,41
2223,01/04/2015,37
1921,01/03/2015,30
1831,01/04/2015,45
2535,01/04/2015,38
1121,01/04/2015,39
825,01/04/2015,48
2513,01/04/2015,18
432,01/04/2015,28
1713,01/03/2015,24
1235,01/04/2015,21
913,01/04/2015,33
522,01/04/2015,44
1723,01/03/2015,26
1422,01/04/2015,25
2424,01/04/2015,25
233,01/04/2015,17
724,01/04/2015,28
1822,01/04/2015,33
111,01/04/2015,66
722,01/04/2015,26
2412,01/04/2015,37
1424,01/04/2015,36
511,01/04/2015,49
1711,01/03/2015,22
824,01/04/2015,36
1523,01/04/2015,30
1614,01/03/2015,15
2423,01/04/2015,9
2013,01/04/2015,14
1512,01/04/2015,32
1123,01/04/2015,32
334,01/03/2015,28
1023,01/04/2015,17
1215,01/04/2015,28
1833,01/04/2015,36
1723,01/04/2015,39
1423,01/04/2015,27
421,01/04/2015,57
1524,01/04/2015,35
231,01/03/2015,26
1224,01/04/2015,36
2212,01/04/2015,26
2234,01/04/2015,32
833,01/04/2015,58
811,01/04/2015,35
513,01/04/2015,42
1923,01/03/2015,28
1925,01/04/2015,40
1733,01/01/2015,29
933,01/04/2015,19
1933,01/04/2015,23
1022,01/04/2015,32
821,01/04/2015,28
1223,01/03/2015,31
2222,01/04/2015,21
231,01/04/2015,31
1231,01/04/2015,21
1934,01/04/2015,23
214,01/03/2015,24
832,01/04/2015,52
732,01/02/2015,26
2413,01/04/2015,52
1712,01/04/2015,34
2024,01/04/2015,23
723,01/04/2015,56
1432,01/04/2015,21
1412,01/04/2015,21
1114,01/04/2015,12
1624,01/04/2015,30
1622,01/04/2015,32
1611,01/04/2015,16
1622,01/03/2015,30
2521,01/04/2015,48
1724,01/04/2015,24
532,01/04/2015,23
524,01/04/2015,45
1021,01/04/2015,49
2011,01/04/2015,21
324,01/04/2015,48
1215,01/01/2013,36
1225,01/04/2015,32
223,01/04/2015,23
1111,01/04/2015,31
912,01/04/2015,28
931,01/04/2015,23
1651,01/04/2015,19
1431,01/04/2015,17
911,01/04/2015,18
334,01/04/2015,32
622,01/04/2015,30
1631,01/02/2015,14
1913,01/04/2015,24
221,01/04/2015,17
713,01/04/2015,36
1115,01/04/2015,34
533,01/04/2015,43
531,01/04/2015,34
1812,01/04/2015,17
523,01/04/2015,35
1235,01/02/2015,19
922,01/04/2015,20
1623,01/04/2015,27
613,01/04/2015,34
312,01/04/2015,41
2411,01/04/2015,23
311,01/04/2015,23
215,01/04/2015,13
2522,01/04/2015,21
1722,01/05/2015,30
2523,01/05/2015,30
512,01/05/2015,47
2534,01/05/2015,46
624,01/05/2015,60
213,01/05/2015,25
211,01/05/2015,21
725,01/05/2015,45
324,01/05/2015,57
1211,01/04/2015,22
1824,01/05/2015,40
1634,01/05/2015,27
433,01/04/2015,27
413,01/04/2015,36
222,01/05/2015,38
1932,01/02/2015,17
1113,01/05/2015,44
1411,01/05/2015,26
2413,01/05/2015,43
2522,01/05/2015,28
111,01/05/2015,36
1021,01/05/2015,48
1731,01/05/2015,16
631,01/05/2015,43
1722,01/03/2015,27
613,01/05/2015,40
1912,01/04/2015,24
1213,01/05/2015,20
1215,01/02/2015,23
221,01/05/2015,24
1921,01/04/2015,16
1931,01/05/2015,15
1532,01/02/2015,55
1923,01/01/2015,23
2512,01/05/2015,45
2211,01/05/2015,22
1124,01/04/2015,23
2221,01/05/2015,32
731,01/05/2015,29
2233,01/05/2015,17
1212,01/05/2015,31
1613,01/04/2015,21
2533,01/05/2015,69
612,01/05/2015,55
313,01/05/2015,22
1224,01/05/2015,27
1533,01/05/2015,80
835,01/05/2015,42
1713,01/04/2015,16
2223,01/05/2015,40
834,01/05/2015,39
2532,01/05/2015,32
1912,01/05/2015,16
1513,01/05/2015,23
1033,01/05/2015,33
2535,01/05/2015,32
2521,01/05/2015,40
122,01/05/2015,50
1411,01/02/2015,21
1831,01/05/2015,46
333,01/05/2015,21
1223,01/04/2015,31
1935,01/05/2015,21
2412,01/05/2015,19
712,01/05/2015,62
414,01/05/2015,54
1115,01/05/2015,44
1913,01/05/2015,31
334,01/05/2015,31
533,01/05/2015,47
621,01/05/2015,59
723,01/05/2015,32
1622,01/05/2015,19
1711,01/05/2015,11
634,01/05/2015,28
421,01/05/2015,84
422,01/04/2015,36
2212,01/05/2015,26
1013,01/05/2015,41
726,01/05/2015,41
735,01/05/2015,39
1022,01/05/2015,34
733,01/05/2015,35
734,01/05/2015,35
2411,01/01/2012,40
113,01/05/2015,24
121,01/04/2015,25
1922,01/05/2015,20
832,01/05/2015,39
1524,01/05/2015,35
1934,01/02/2015,20
2012,01/05/2015,12
211,01/04/2015,24
1633,01/05/2015,33
732,01/05/2015,24
2032,01/05/2015,12
924,01/05/2015,28
1724,01/05/2015,15
2514,01/11/2014,32
121,01/05/2015,19
1232,01/05/2015,24
1511,01/05/2015,28
623,01/05/2015,46
1212,01/04/2015,32
1124,01/05/2015,37
1932,01/05/2015,17
1112,01/05/2015,63
112,01/05/2015,38
714,01/05/2015,22
131,01/05/2015,35
713,01/05/2015,44
1522,01/05/2015,57
1913,01/02/2015,28
1935,01/03/2015,24
2431,01/04/2015,13
1531,01/05/2015,54
2422,01/05/2015,38
331,01/05/2015,45
2515,01/04/2015,41
531,01/05/2015,16
711,01/05/2015,35
323,01/05/2015,39
922,01/05/2015,40
1834,01/05/2015,57
233,01/03/2015,17
1122,01/05/2015,58
1924,01/05/2015,33
312,01/05/2015,43
1114,01/05/2015,27
825,01/05/2015,45
833,01/05/2015,48
2011,01/05/2015,30
2513,01/05/2015,18
412,01/05/2015,39
1221,01/03/2015,27
1512,01/05/2015,23
1833,01/05/2015,40
1424,01/05/2015,47
1523,01/05/2015,37
1431,01/05/2015,16
2234,01/05/2015,28
424,01/05/2015,40
622,01/05/2015,42
124,01/05/2015,30
1614,01/05/2015,12
1012,01/05/2015,27
2515,01/03/2015,36
513,01/05/2015,52
1231,01/05/2015,20
1651,01/05/2015,19
1014,01/05/2015,40
925,01/05/2015,27
1925,01/05/2015,34
823,01/05/2015,56
915,01/05/2015,24
815,01/05/2015,24
1911,01/05/2015,25
431,01/05/2015,50
432,01/05/2015,34
434,01/05/2015,17
2423,01/05/2015,14
2531,01/05/2015,36
821,01/05/2015,31
1432,01/05/2015,32
1111,01/05/2015,43
911,01/05/2015,16
232,01/05/2015,29
1923,01/05/2015,27
1024,01/05/2015,37
214,01/05/2015,28
522,01/05/2015,35
923,01/05/2015,25
1132,01/05/2015,49
2232,01/05/2015,27
1712,01/05/2015,25
511,01/05/2015,54
822,01/05/2015,36
1811,01/05/2015,14
831,01/05/2015,49
1933,01/05/2015,19
1413,01/03/2015,20
1422,01/05/2015,21
2022,01/05/2015,7
1821,01/04/2015,32
1011,01/05/2015,50
1421,01/05/2015,29
1723,01/05/2015,41
123,01/05/2015,34
1423,01/05/2015,34
1412,01/05/2015,16
1413,01/05/2015,15
724,01/05/2015,25
231,01/05/2015,27
632,01/04/2015,56
932,01/04/2015,22
133,01/05/2015,19
832,01/06/2015,52
532,01/05/2015,24
1932,01/06/2015,14
522,01/06/2015,38
531,01/06/2015,34
1235,01/05/2015,25
313,01/06/2015,31
1031,01/06/2015,26
421,01/06/2015,68
423,01/06/2015,85
2534,01/06/2015,45
1511,01/06/2015,25
933,01/05/2015,23
2524,01/06/2015,19
1623,01/05/2015,38
1622,01/06/2015,41
911,01/06/2015,16
1225,01/05/2015,33
1223,01/06/2015,29
1213,01/06/2015,25
1732,01/06/2015,36
212,01/06/2015,37
823,01/06/2015,54
1024,01/06/2015,38
1624,01/06/2015,30
1833,01/06/2015,40
915,01/06/2015,36
834,01/06/2015,42
811,01/05/2015,35
1922,01/06/2015,35
232,01/06/2015,21
1421,01/06/2015,26
924,01/06/2015,37
2512,01/06/2015,39
1914,01/06/2015,25
1723,01/06/2015,38
1633,01/06/2015,40
2524,01/04/2015,23
1034,01/06/2015,25
632,01/06/2015,37
2222,01/06/2015,36
1813,01/05/2015,15
1834,01/06/2015,61
914,01/05/2015,19
511,01/06/2015,61
2532,01/06/2015,39
1532,01/06/2015,50
835,01/06/2015,31
1712,01/06/2015,42
524,01/06/2015,35
925,01/06/2015,20
2432,01/06/2015,34
433,01/05/2015,19
2032,01/06/2015,9
935,01/06/2015,21
1022,01/06/2015,44
1913,01/06/2015,31
734,01/06/2015,26
825,01/06/2015,38
621,01/06/2015,47
932,01/06/2015,30
733,01/06/2015,46
712,01/06/2015,62
512,01/06/2015,27
413,01/05/2015,33
1222,01/06/2015,29
1115,01/12/2014,49
1012,01/06/2015,29
2531,01/06/2015,41
112,01/06/2015,57
1424,01/06/2015,42
1121,01/06/2015,53
2511,01/05/2015,31
631,01/06/2015,56
624,01/06/2015,75
611,01/06/2015,50
2432,01/05/2015,25
2213,01/06/2015,31
2233,01/06/2015,16
932,01/05/2015,30
2234,01/06/2015,47
1612,01/06/2015,17
234,01/06/2015,29
111,01/06/2015,55
113,01/06/2015,33
1523,01/06/2015,29
324,01/06/2015,45
912,01/06/2015,36
1822,01/06/2015,18
732,01/06/2015,25
2211,01/06/2015,24
1135,01/05/2015,46
1114,01/06/2015,24
734,01/04/2015,24
1011,01/06/2015,44
414,01/06/2015,69
612,01/06/2015,42
1014,01/06/2015,32
732,01/04/2015,23
2031,01/06/2015,10
323,01/06/2015,40
235,01/06/2015,8
411,01/06/2015,38
1115,01/06/2015,54
2521,01/06/2015,41
2535,01/06/2015,28
1533,01/06/2015,72
1031,01/05/2015,40
1133,01/06/2015,59
614,01/06/2015,32
833,01/06/2015,57
2012,01/06/2015,9
322,01/06/2015,35
1411,01/07/2015,22
334,01/06/2015,24
1131,01/06/2015,34
222,01/06/2015,37
2033,01/05/2015,10
311,01/06/2015,27
922,01/06/2015,36
1923,01/06/2015,15
735,01/06/2015,54
934,01/06/2015,40
224,01/06/2015,20
2011,01/06/2015,19
321,01/06/2015,41
332,01/06/2015,43
1524,01/06/2015,37
1235,01/06/2015,24
1431,01/06/2015,15
1221,01/06/2015,34
2513,01/06/2015,21
1212,01/06/2015,27
726,01/06/2015,29
914,01/06/2015,24
1733,01/05/2015,27
331,01/06/2015,38
133,01/06/2015,37
1231,01/06/2015,27
2232,01/06/2015,45
1422,01/06/2015,21
1531,01/06/2015,44
1621,01/06/2015,8
412,01/06/2015,40
122,01/06/2015,54
1132,01/06/2015,50
124,01/06/2015,26
1033,01/06/2015,23
1651,01/06/2015,17
921,01/06/2015,24
1711,01/06/2015,18
814,01/06/2015,21
831,01/06/2015,36
824,01/06/2015,24
1934,01/06/2015,28
513,01/06/2015,43
434,01/06/2015,12
2413,01/06/2015,44
2412,01/06/2015,30
722,01/06/2015,22
1724,01/06/2015,32
1522,01/06/2015,75
231,01/06/2015,17
931,01/06/2015,23
312,01/06/2015,45
413,01/06/2015,32
811,01/06/2015,22
1722,01/06/2015,33
2511,01/06/2015,26
433,01/06/2015,15
1831,01/06/2015,48
2433,01/06/2015,25
314,01/06/2015,22
1432,01/06/2015,29
2512,01/08/2012,60
634,01/06/2015,27
123,01/06/2015,54
2223,01/06/2015,40
923,01/06/2015,31
1935,01/06/2015,23
2523,01/06/2015,34
1533,01/07/2015,73
1632,01/06/2015,31
322,01/07/2015,32
111,01/07/2015,39
1225,01/07/2015,39
2532,01/07/2015,38
621,01/07/2015,74
532,01/06/2015,20
1121,01/07/2015,46
2423,01/06/2015,10
313,01/07/2015,33
821,01/06/2015,29
811,01/07/2015,32
422,01/05/2015,49
732,01/07/2015,29
2521,01/07/2015,36
2424,01/06/2015,27
1812,01/07/2015,18
423,01/07/2015,72
422,01/07/2015,49
2033,01/07/2015,16
133,01/07/2015,39
614,01/02/2015,23
432,01/07/2015,32
1612,01/07/2015,6
2023,01/06/2015,14
332,01/07/2015,38
1223,01/07/2015,36
1933,01/06/2015,40
1013,01/06/2015,37
1224,01/06/2015,32
732,01/05/2014,20
614,01/07/2015,28
1132,01/07/2015,42
1113,01/07/2015,65
131,01/06/2015,37
1531,01/07/2015,31
2525,01/07/2015,24
1813,01/07/2015,11
823,01/07/2015,49
1823,01/07/2015,18
2523,01/07/2015,21
1824,01/04/2015,27
225,01/07/2015,19
612,01/07/2015,66
2213,01/07/2015,27
334,01/07/2015,27
1513,01/07/2015,23
524,01/07/2015,40
834,01/07/2015,34
1011,01/07/2015,58
312,01/07/2015,39
1812,01/06/2015,14
2515,01/07/2015,44
1933,01/07/2015,25
311,01/07/2015,21
1931,01/04/2015,14
2534,01/07/2015,59
1924,01/07/2015,50
933,01/07/2015,32
1133,01/07/2015,54
2423,01/07/2015,15
522,01/07/2015,43
531,01/07/2015,33
114,01/06/2015,30
2011,01/07/2015,31
1224,01/07/2015,29
124,01/07/2015,25
2533,01/07/2015,43
211,01/07/2015,25
1834,01/07/2015,71
622,01/06/2015,31
1522,01/07/2015,60
633,01/07/2015,30
611,01/07/2015,33
533,01/07/2015,37
1732,01/04/2015,22
323,01/07/2015,33
1911,01/06/2015,23
1114,01/07/2015,27
812,01/07/2015,19
223,01/07/2015,23
414,01/07/2015,69
434,01/07/2015,13
431,01/07/2015,47
2413,01/07/2015,41
1124,01/07/2015,25
623,01/07/2015,39
2234,01/07/2015,29
1732,01/05/2015,33
1832,01/06/2015,20
2513,01/07/2015,18
2232,01/07/2015,28
2212,01/06/2015,35
2515,01/05/2015,38
1512,01/07/2015,34
324,01/07/2015,41
1421,01/03/2015,13
1813,01/06/2015,14
1024,01/07/2015,38
723,01/07/2015,38
715,01/07/2015,15
2531,01/07/2015,36
924,01/07/2015,35
1622,01/07/2015,41
113,01/07/2015,24
1423,01/01/2015,26
1012,01/07/2015,31
2222,01/07/2015,54
2023,01/07/2015,11
1712,01/07/2015,36
1711,01/07/2015,16
2424,01/07/2015,29
221,01/06/2015,27
1233,01/07/2015,24
2412,01/03/2015,26
112,01/07/2015,46
1651,01/07/2015,13
122,01/07/2015,39
1412,01/06/2015,24
815,01/07/2015,30
922,01/07/2015,33
1214,01/07/2015,23
235,01/07/2015,13
1733,01/07/2015,16
1424,01/07/2015,50
915,01/04/2015,27
2031,01/07/2015,18
2512,01/07/2015,43
1634,01/06/2015,29
1822,01/07/2015,21
1633,01/07/2015,32
921,01/07/2015,23
813,01/07/2015,43
2524,01/07/2015,18
1033,01/07/2015,31
1532,01/07/2015,56
2233,01/07/2015,19
1623,01/07/2015,34
424,01/07/2015,34
824,01/07/2015,30
1115,01/07/2015,42
513,01/07/2015,46
1653,01/07/2015,14
724,01/07/2015,25
1014,01/07/2015,40
1021,01/07/2015,43
835,01/07/2015,37
833,01/07/2015,50
2023,01/05/2015,30
533,01/06/2015,34
1832,01/07/2015,26
1034,01/07/2015,34
1924,01/06/2015,36
231,01/07/2015,26
221,01/07/2015,12
613,01/07/2015,43
1811,01/07/2015,13
1212,01/07/2015,17
821,01/07/2015,24
1422,01/07/2015,32
1413,01/07/2015,16
1634,01/07/2015,29
722,01/07/2015,25
1125,01/07/2015,20
1222,01/07/2015,29
726,01/07/2015,21
2525,01/04/2015,21
1914,01/07/2015,40
2514,01/07/2015,30
1432,01/07/2015,22
1434,01/07/2015,31
2522,01/07/2015,28
1013,01/07/2015,33
1624,01/07/2015,24
1934,01/07/2015,26
1724,01/07/2015,24
1723,01/07/2015,22
1412,01/07/2015,22
214,01/07/2015,29
2032,01/07/2015,13
1613,01/07/2015,20
533,01/08/2015,34
1135,01/08/2015,25
1232,01/07/2015,21
422,01/08/2015,35
434,01/08/2015,17
2223,01/07/2015,38
1111,01/07/2015,36
1611,01/07/2015,17
1622,01/08/2015,28
2514,01/08/2015,31
233,01/07/2015,18
1632,01/08/2015,27
433,01/07/2015,21
1533,01/08/2015,83
222,01/08/2015,28
1713,01/08/2015,26
111,01/08/2015,61
925,01/07/2015,19
2222,01/08/2015,35
2012,01/04/2015,15
1713,01/05/2015,27
2432,01/07/2015,12
832,01/08/2015,57
1923,01/08/2015,25
1414,01/08/2015,17
421,01/08/2015,65
632,01/07/2015,43
431,01/08/2015,38
2031,01/08/2015,16
725,01/07/2015,36
1213,01/07/2015,19
813,01/08/2015,45
1431,01/07/2015,17
1113,01/08/2015,60
1224,01/08/2015,22
1612,01/01/2015,19
1111,01/08/2015,48
511,01/07/2015,56
512,01/08/2015,43
1731,01/07/2015,22
1713,01/07/2015,20
1921,01/07/2015,22
225,01/08/2015,21
1214,01/02/2015,28
223,01/05/2015,21
234,01/08/2015,31
923,01/07/2015,28
2523,01/08/2015,29
632,01/08/2015,51
623,01/08/2015,43
833,01/08/2015,40
1013,01/08/2015,29
934,01/08/2015,32
1924,01/08/2015,44
1122,01/08/2015,56
511,01/08/2015,59
2532,01/08/2015,45
1912,01/07/2015,10
513,01/08/2015,53
235,01/08/2015,11
2422,01/08/2015,27
1123,01/07/2015,39
1221,01/08/2015,30
835,01/08/2015,44
312,01/08/2015,44
822,01/08/2015,30
921,01/08/2015,23
823,01/08/2015,46
831,01/07/2015,42
2221,01/08/2015,26
1422,01/08/2015,27
734,01/08/2015,20
733,01/07/2015,50
1722,01/07/2015,34
2223,01/08/2015,40
1223,01/08/2015,32
1711,01/08/2015,18
2533,01/08/2015,50
522,01/08/2015,48
834,01/08/2015,32
1222,01/08/2015,21
1033,01/08/2015,19
2211,01/08/2015,28
925,01/08/2015,21
313,01/08/2015,22
1234,01/08/2015,27
2511,01/08/2015,29
614,01/08/2015,14
915,01/08/2015,26
935,01/08/2015,18
913,01/08/2015,41
2413,01/08/2015,45
1133,01/08/2015,61
1211,01/08/2015,19
213,01/08/2015,21
322,01/08/2015,34
932,01/08/2015,28
1934,01/08/2015,27
1132,01/08/2015,58
1524,01/08/2015,31
124,01/08/2015,31
824,01/08/2015,45
432,01/08/2015,52
2233,01/08/2015,26
1034,01/08/2015,24
223,01/08/2015,23
1522,01/08/2015,55
1733,01/08/2015,23
531,01/08/2015,31
726,01/08/2015,34
1212,01/08/2015,21
735,01/08/2015,43
234,01/07/2015,22
411,01/08/2015,27
1024,01/08/2015,31
1023,01/08/2015,23
1833,01/07/2015,42
1831,01/08/2015,66
1832,01/08/2015,30
821,01/08/2015,45
1235,01/07/2015,22
424,01/08/2015,41
122,01/08/2015,53
1032,01/08/2015,20
1811,01/08/2015,25
2212,01/08/2015,46
1424,01/08/2015,40
1933,01/08/2015,17
323,01/08/2015,48
624,01/08/2015,46
2232,01/08/2015,32
733,01/08/2015,36
1231,01/08/2015,28
1814,01/08/2015,25
2213,01/08/2015,19
1512,01/08/2015,29
2011,01/08/2015,35
911,01/08/2015,16
1914,01/08/2015,32
923,01/08/2015,23
2512,01/08/2015,37
2431,01/08/2015,12
333,01/08/2015,24
131,01/08/2015,30
324,01/08/2015,36
423,01/08/2015,60
2432,01/08/2015,21
2032,01/08/2015,14
1632,01/07/2015,24
2535,01/08/2015,26
1712,01/08/2015,39
1532,01/08/2015,52
1423,01/08/2015,22
412,01/08/2015,28
2521,01/08/2015,48
1213,01/08/2015,21
1114,01/08/2015,13
1633,01/08/2015,31
1414,01/07/2015,25
631,01/08/2015,54
1112,01/08/2015,70
1011,01/08/2015,62
1134,01/08/2015,51
1731,01/08/2015,29
332,01/08/2015,28
1135,01/02/2015,31
2515,01/08/2015,38
331,01/08/2015,37
524,01/08/2015,29
1434,01/08/2015,33
1232,01/08/2015,36
922,01/08/2015,34
924,01/08/2015,37
1131,01/08/2015,48
715,01/08/2015,23
722,01/08/2015,20
113,01/08/2015,26
214,01/08/2015,21
1021,01/08/2015,36
1833,01/08/2015,40
1233,01/08/2015,30
634,01/08/2015,26
1632,01/09/2015,20
614,01/09/2015,36
522,01/09/2015,39
2524,01/09/2015,20
1411,01/09/2015,21
321,01/09/2015,40
131,01/09/2015,32
513,01/09/2015,61
112,01/09/2015,51
2013,01/09/2015,19
715,01/09/2015,21
1533,01/09/2015,57
214,01/09/2015,18
933,01/08/2015,37
1512,01/09/2015,16
1532,01/09/2015,57
421,01/09/2015,70
2533,01/09/2015,48
413,01/09/2015,35
1633,01/09/2015,28
221,01/08/2015,10
1914,01/05/2015,37
1932,01/04/2015,12
1935,01/08/2015,20
1831,01/07/2015,51
323,01/09/2015,29
324,01/09/2015,36
1834,01/08/2015,59
2032,01/09/2015,16
824,01/09/2015,29
1833,01/09/2015,35
1623,01/09/2015,30
1125,01/09/2015,15
212,01/08/2015,30
834,01/09/2015,35
111,01/09/2015,47
2033,01/09/2015,10
922,01/09/2015,33
133,01/09/2015,12
1111,01/09/2015,40
2535,01/09/2015,35
1921,01/09/2015,18
1115,01/09/2015,44
813,01/09/2015,37
1832,01/09/2015,22
1731,01/09/2015,25
223,01/06/2015,20
2234,01/09/2015,34
711,01/07/2015,40
2212,01/07/2015,41
634,01/09/2015,26
621,01/08/2015,40
1113,01/09/2015,51
1115,01/07/2014,41
1231,01/09/2015,33
1123,01/09/2013,41
1232,01/06/2015,23
232,01/07/2015,19
823,01/09/2015,61
1631,01/08/2015,16
1911,01/08/2015,17
722,01/09/2015,28
1613,01/09/2015,24
223,01/09/2015,24
2234,01/08/2015,33
233,01/09/2015,21
1132,01/09/2015,50
832,01/09/2015,47
2233,01/09/2015,19
1814,01/09/2015,24
1723,01/09/2015,43
2233,01/01/2013,40
1433,01/09/2015,21
212,01/09/2015,26
1412,01/09/2015,20
1834,01/09/2015,56
1531,01/09/2015,39
1511,01/08/2015,29
121,01/09/2015,19
523,01/09/2015,42
531,01/09/2015,24
1132,01/02/2014,52
1913,01/09/2015,23
511,01/09/2015,49
432,01/09/2015,34
1925,01/09/2015,24
2011,01/09/2015,38
2412,01/09/2015,18
1031,01/08/2015,28
714,01/09/2015,13
1824,01/09/2015,34
225,01/09/2015,22
2531,01/09/2015,29
1114,01/09/2015,32
1224,01/09/2015,26
1135,01/09/2015,32
1011,01/09/2015,42
612,01/08/2015,55
914,01/09/2015,29
2222,01/09/2015,37
935,01/09/2015,17
2534,01/09/2015,45
122,01/09/2015,54
2422,01/09/2015,42
1133,01/09/2015,55
331,01/09/2015,32
334,01/08/2015,31
312,01/09/2015,37
825,01/09/2015,31
822,01/09/2015,29
2413,01/09/2015,27
332,01/09/2015,40
1513,01/09/2015,21
612,01/09/2015,49
1511,01/09/2015,34
2221,01/09/2015,31
613,01/09/2015,36
925,01/09/2015,19
1024,01/09/2015,30
1434,01/09/2015,21
124,01/09/2015,24
524,01/09/2015,34
2212,01/09/2015,42
411,01/09/2015,39
2424,01/09/2015,27
132,01/06/2015,28
712,01/09/2015,61
811,01/09/2015,25
814,01/09/2015,22
322,01/09/2015,36
123,01/09/2015,36
334,01/09/2015,37
815,01/09/2015,34
1634,01/09/2015,29
311,01/09/2015,25
433,01/09/2015,24
2515,01/09/2015,37
1733,01/09/2015,27
2532,01/09/2015,40
2412,01/07/2015,24
714,01/08/2015,24
735,01/09/2015,39
533,01/09/2015,39
924,01/09/2015,34
422,01/09/2015,44
1212,01/09/2015,18
1924,01/09/2015,32
1914,01/09/2015,34
835,01/09/2015,46
2024,01/09/2015,11
733,01/09/2015,47
423,01/09/2015,60
1225,01/09/2015,26
1215,01/09/2015,29
726,01/09/2015,40
621,01/09/2015,65
1612,01/09/2015,8
812,01/09/2015,22
1413,01/09/2015,20
2211,01/09/2015,20
1821,01/09/2015,34
1935,01/09/2015,24
1922,01/09/2015,20
132,01/09/2015,18
412,01/09/2015,43
1624,01/09/2015,21
2433,01/09/2015,23
633,01/09/2015,28
833,01/09/2015,31
314,01/08/2015,21
723,01/09/2015,30
934,01/09/2015,36
1523,01/09/2015,36
932,01/09/2015,24
2431,01/09/2015,14
1023,01/09/2015,19
1222,01/09/2015,28
